date,day_of_week,week_label,source_file,space_type,lot_type,location,time_of_day,available_spaces
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,SR,Surface Lot,P401,2:00 PM,46
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,SR,,P504,8:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,SR,,P504,10:00 AM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,SR,,P504,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,SR,,P504,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,Structure,8980,8:00 AM,50
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,Structure,8980,10:00 AM,37
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,Structure,8980,12:00 PM,31
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,Structure,8980,2:00 PM,32
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Athena,8:00 AM,196
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Athena,10:00 AM,131
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Athena,12:00 PM,104
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Athena,2:00 PM,97
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Campus Point East,8:00 AM,158
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Campus Point East,10:00 AM,122
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Campus Point East,12:00 PM,100
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Campus Point East,2:00 PM,104
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Campus Point West,8:00 AM,345
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Campus Point West,10:00 AM,207
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Campus Point West,12:00 PM,183
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Campus Point West,2:00 PM,176
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Gilman,8:00 AM,5
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Gilman,10:00 AM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Gilman,12:00 PM,4
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Gilman,2:00 PM,5
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Hopkins,8:00 AM,31
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Hopkins,10:00 AM,17
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Hopkins,12:00 PM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Hopkins,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Pangea,8:00 AM,20
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Pangea,10:00 AM,11
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Pangea,12:00 PM,8
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Pangea,2:00 PM,10
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Scholars,8:00 AM,73
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Scholars,10:00 AM,15
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Scholars,12:00 PM,10
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Scholars,2:00 PM,7
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,South,8:00 AM,36
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,South,10:00 AM,10
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,South,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,South,2:00 PM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,TDLLN,8:00 AM,109
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,TDLLN,10:00 AM,118
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,TDLLN,12:00 PM,75
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,TDLLN,2:00 PM,28
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Torrey Pines Center North,8:00 AM,35
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Torrey Pines Center North,10:00 AM,29
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Torrey Pines Center North,12:00 PM,9
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Torrey Pines Center North,2:00 PM,8
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Torrey Pines Center South,8:00 AM,7
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Torrey Pines Center South,10:00 AM,7
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Torrey Pines Center South,12:00 PM,7
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,Torrey Pines Center South,2:00 PM,3
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,Surface Lot,P014,8:00 AM,12
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,Surface Lot,P014,10:00 AM,7
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,Surface Lot,P014,12:00 PM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,Surface Lot,P014,2:00 PM,26
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P017,8:00 AM,199
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P017,10:00 AM,187
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P017,12:00 PM,52
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P017,2:00 PM,79
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P032,8:00 AM,10
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P032,10:00 AM,10
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P032,12:00 PM,3
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P032,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P106,8:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P106,10:00 AM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P106,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P106,2:00 PM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P113,8:00 AM,9
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P113,10:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P113,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P113,2:00 PM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P206,8:00 AM,5
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P206,10:00 AM,5
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P206,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P206,2:00 PM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P303,8:00 AM,22
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P303,10:00 AM,7
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P303,12:00 PM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P303,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P357,8:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P357,10:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P357,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P357,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P385,8:00 AM,165
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P385,10:00 AM,68
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P385,12:00 PM,7
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P385,2:00 PM,21
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P402,8:00 AM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P402,10:00 AM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P402,12:00 PM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P402,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P503,8:00 AM,5
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P503,10:00 AM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P503,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P503,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P504,8:00 AM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P504,10:00 AM,4
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P504,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P504,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P506,8:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P506,10:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P506,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P506,2:00 PM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P507,8:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P507,10:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P507,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P507,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P508,8:00 AM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P508,10:00 AM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P508,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P508,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P510,8:00 AM,4
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P510,10:00 AM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P510,12:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P510,2:00 PM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P602,8:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P602,10:00 AM,0
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P602,12:00 PM,1
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P602,2:00 PM,2
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P603,8:00 AM,15
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P603,10:00 AM,18
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P603,12:00 PM,3
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P603,2:00 PM,9
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P703,8:00 AM,13
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P703,10:00 AM,7
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P703,12:00 PM,25
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P703,2:00 PM,16
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P752,8:00 AM,52
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P752,10:00 AM,34
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P752,12:00 PM,10
2025-09-30,Tuesday,Week1,Parking_Occupancy_Fall_2025_Week1_Tuesday.csv,Visitor,,P752,2:00 PM,21
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,Structure,8980,8:00 AM,21
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,Structure,8980,10:00 AM,17
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,Structure,8980,12:00 PM,19
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,Structure,8980,`,19
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Athena,8:00 AM,173
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Athena,10:00 AM,125
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Athena,12:00 PM,88
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Athena,`,91
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Campus Point East,8:00 AM,71
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Campus Point East,10:00 AM,3
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Campus Point East,12:00 PM,10
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Campus Point East,`,34
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Campus Point West,8:00 AM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Campus Point West,10:00 AM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Campus Point West,12:00 PM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Campus Point West,`,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Gilman,8:00 AM,298
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Gilman,10:00 AM,114
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Gilman,12:00 PM,32
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Gilman,`,19
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Hopkins,8:00 AM,124
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Hopkins,10:00 AM,103
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Hopkins,12:00 PM,90
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Hopkins,`,97
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Pangea,8:00 AM,69
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Pangea,10:00 AM,51
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Pangea,12:00 PM,42
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Pangea,`,45
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Scholars,8:00 AM,244
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Scholars,10:00 AM,209
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Scholars,12:00 PM,183
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,Scholars,`,191
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,South,8:00 AM,346
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,South,10:00 AM,109
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,South,12:00 PM,94
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,South,`,97
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,TDLLN,8:00 AM,169
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,TDLLN,10:00 AM,133
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,TDLLN,12:00 PM,94
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,TDLLN,`,85
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,Surface Lot,P201,8:00 AM,5
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,Surface Lot,P201,10:00 AM,5
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,Surface Lot,P201,12:00 PM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,Surface Lot,P201,`,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P206,8:00 AM,30
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P206,10:00 AM,25
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P206,12:00 PM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P206,`,5
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P351,8:00 AM,16
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P351,10:00 AM,14
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P351,12:00 PM,5
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P351,`,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P402,8:00 AM,2
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P402,10:00 AM,2
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P402,12:00 PM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P402,`,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P414,8:00 AM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P414,10:00 AM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P414,12:00 PM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P414,`,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P503,8:00 AM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P503,10:00 AM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P503,12:00 PM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P503,`,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P506,8:00 AM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P506,10:00 AM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P506,12:00 PM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P506,`,3
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P510,8:00 AM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P510,10:00 AM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P510,12:00 PM,1
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P510,`,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P602,8:00 AM,31
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P602,10:00 AM,16
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P602,12:00 PM,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P602,`,2
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P603,8:00 AM,13
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P603,10:00 AM,9
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P603,12:00 PM,7
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P603,`,0
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P610,8:00 AM,64
2025-10-01,Wednesday,Week1,Parking_Occupancy_Fall_2025_Week1_Wednesday.csv,A,,P610,10:00 AM,0
